0.688  0.0982517 3.69043e-06
0.689  0.0982522 3.47176e-06
0.69  0.0982526 3.26354e-06
0.691  0.0982531 3.06539e-06
0.692  0.0982535 2.87694e-06
0.693  0.098254 2.69781e-06
0.694  0.0982544 2.52767e-06
0.695  0.0982547 2.36615e-06
0.696  0.0982551 2.21294e-06
0.697  0.0982555 2.06769e-06
0.698  0.0982558 1.9301e-06
0.699  0.0982561 1.79986e-06
0.7  0.0982564 1.67666e-06
0.701  0.0982567 1.56023e-06
0.702  0.098257 1.45027e-06
0.703  0.0982572 1.34651e-06
0.704  0.0982575 1.2487e-06
0.705  0.0982577 1.15657e-06
0.706  0.0982579 1.06987e-06
0.707  0.0982581 9.88367e-07
0.708  0.0982583 9.1182e-07
0.709  0.0982585 8.40005e-07
0.71  0.0982587 7.72701e-07
0.711  0.0982588 7.09698e-07
0.712  0.098259 6.50789e-07
0.713  0.0982591 5.95775e-07
0.714  0.0982593 5.44464e-07
0.715  0.0982594 4.96671e-07
0.716  0.0982595 4.52215e-07
0.717  0.0982596 4.10924e-07
0.718  0.0982597 3.72631e-07
0.719  0.0982598 3.37174e-07
0.72  0.0982599 3.04397e-07
0.721  0.09826 2.7415e-07
0.722  0.0982601 2.46291e-07
0.723  0.0982601 2.20678e-07
0.724  0.0982602 1.9718e-07
0.725  0.0982603 1.75667e-07
0.726  0.0982603 1.56016e-07
0.727  0.0982604 1.38109e-07
0.728  0.0982604 1.21832e-07
0.729  0.0982605 1.07077e-07
0.73  0.0982605 9.37398e-08
0.731  0.0982605 8.17201e-08
0.732  0.0982606 7.09232e-08
0.733  0.0982606 6.12582e-08
0.734  0.0982606 5.26386e-08
0.735  0.0982606 4.49821e-08
0.736  0.0982607 3.82101e-08
0.737  0.0982607 3.22485e-08
0.738  0.0982607 2.70265e-08
0.739  0.0982607 2.24774e-08
0.74  0.0982607 1.85383e-08
0.741  0.0982607 1.51496e-08
0.742  0.0982607 1.22554e-08
0.743  0.0982608 9.80317e-09
0.744  0.0982608 7.74388e-09
0.745  0.0982608 6.03164e-09
0.746  0.0982608 4.62381e-09
0.747  0.0982608 3.48087e-09
0.748  0.0982608 2.56637e-09
0.749  0.0982608 1.84684e-09
0.75  0.0982608 1.2917e-09
0.751  0.0982608 8.73222e-10
0.752  0.0982608 5.66454e-10
0.753  0.0982608 3.49136e-10
0.754  0.0982608 2.01646e-10
0.755  0.0982608 1.06936e-10
0.756  0.0982608 5.04633e-11
0.757  0.0982608 2.01327e-11
0.758  0.0982608 6.24394e-12
